0	G1_Asia
1	G1_ME_B-D-like
2	G1_Mideast_B
3	G1_Mideast_C
4	G1_PK519
5	c-Mideast_A-D

1	EPI_ISL_11169|A/quail/Dubai/301/2000|H9N2{G1_Mideast_C}
2	EPI_ISL_11170|A/quail/Dubai/302/2000|H9N2{G1_Mideast_C}
3	EPI_ISL_11171|A/quail/Dubai/303/2000|H9N2{G1_Mideast_C}
4	EPI_ISL_11172|A/chicken/Dubai/338/2001|H9N2{G1_Mideast_C}
5	EPI_ISL_11173|A/chicken/Dubai/339/2001|H9N2{G1_Mideast_C}
6	EPI_ISL_11174|A/chicken/Dubai/383/2002|H9N2{G1_Mideast_C}
7	EPI_ISL_11175|A/chicken/Dubai/463/2003|H9N2{G1_Mideast_C}
8	EPI_ISL_11183|A/chicken/Iran/B99/2005|H9N2{G1_Mideast_B}
9	EPI_ISL_11184|A/chicken/Iran/B102/2005|H9N2{G1_Mideast_B}
10	EPI_ISL_11270|A/quail/Shantou/782/2000|H9N2{G1_Asia}
11	EPI_ISL_11274|A/quail/Shantou/2061/2000|H9N2{G1_Asia}
12	EPI_ISL_11284|A/quail/Shantou/1912/2001|H9N2{G1_Asia}
13	EPI_ISL_11292|A/quail/Shantou/69/2002|H9N2{G1_Asia}
14	EPI_ISL_11300|A/quail/Shantou/4203/2002|H9N2{G1_Asia}
15	EPI_ISL_11304|A/quail/Shantou/335/2003|H9N2{G1_Asia}
16	EPI_ISL_11310|A/quail/Shantou/3008/2003|H9N2{G1_Asia}
17	EPI_ISL_11311|A/quail/Shantou/3308/2003|H9N2{G1_Asia}
18	EPI_ISL_11320|A/quail/Shantou/403/2004|H9N2{G1_Asia}
19	EPI_ISL_11321|A/quail/Shantou/1475/2004|H9N2{G1_Asia}
20	EPI_ISL_11322|A/quail/Shantou/1865/2004|H9N2{G1_Asia}
21	EPI_ISL_11323|A/quail/Shantou/1883/2004|H9N2{G1_Asia}
22	EPI_ISL_1268|A/Quail/Hong_Kong/G1/97|H9N2{G1_Asia}
23	EPI_ISL_127|A/parakeet/Chiba/1/97|H9N2{c-Mideast_A-D}
24	EPI_ISL_140|A/Hong_Kong/1073/99|H9N2{G1_Asia}
25	EPI_ISL_1498|A/chicken/Iran/11T/99|H9N2{c-Mideast_A-D}
26	EPI_ISL_1501|A/Chicken/Pakistan/2/99|H9N2.2{G1_PK519}
27	EPI_ISL_1501|A/Chicken/Pakistan/2/99|H9N2{G1_PK519}
28	EPI_ISL_1503|A/chicken/Pakistan/4/99|H9N2.2{G1_PK519}
29	EPI_ISL_1503|A/chicken/Pakistan/4/99|H9N2{G1_PK519}
30	EPI_ISL_1504|A/chicken/Pakistan/5/99|H9N2.2{G1_PK519}
31	EPI_ISL_1504|A/chicken/Pakistan/5/99|H9N2{G1_PK519}
32	EPI_ISL_15728|A/Chicken/Iran/TH77/1998|H9N2{c-Mideast_A-D}
33	EPI_ISL_15733|A/Chicken/Iran/TH81/2002|H9N2{c-Mideast_A-D}
34	EPI_ISL_19626|A/turkey/Israel/747/2005|H9N2{c-Mideast_A-D}
35	EPI_ISL_27602|A/chicken/Uttar_Pradesh/2543/2004|H9N2{G1_Mideast_B}
36	EPI_ISL_2847|A/chicken/Pakistan/AG519/98|H9N2.2{G1_PK519}
37	EPI_ISL_2847|A/chicken/Pakistan/AG519/98|H9N2{G1_PK519}
38	EPI_ISL_2848|A/chicken/United_Arab_Emirates/AG537/99.2|H9N2{G1_Mideast_C}
39	EPI_ISL_2848|A/chicken/United_Arab_Emirates/AG537/99|H9N2{G1_Mideast_C}
