0	Am_nonGsGD
1	EA_nonGsGD
2	c-0-1-3..9
3	c-2.1p2.4
4	c-2.2
5	c-2.3
6	c-2.5

1	1|2011814671|A/duck/Vietnam/NCVD-714/2011_{c-2.3}
2	1|2011814720|A/chicken/Vietnam/NCVD-883/2011_{c-0-1-3..9}
3	1|2012705555|A/environment/Bangladesh/1017/2011_{c-2.3}
4	1|2012705608|A/poultry/Bangladesh/11255-C/2011_{c-2.2}
5	1|2012705881|A/duck/Vietnam/NCVD-1048/2011_{c-2.3}
6	1|2012705882|A/muscovy_duck/Vietnam/NCVD-1049/2011_{c-2.3}
7	1|2012705953|A/environment/Bangladesh/1017-1/2011_{c-2.3}
8	1|2013700079|A/chicken/Vietnam/NCVD-1437/2012_{c-2.3}
9	1|A/American_widgeon/Washington/466769/2006|GU050045|H5N2{Am_nonGsGD}
10	1|A/Canada_goose/Texas/475000-3/2006|GQ923349|H5N2{Am_nonGsGD}
11	1|A/aquatic_bird/Korea/w114/2006|GU361199|H5N2{EA_nonGsGD}
12	1|A/aquatic_bird/Korea/w193/2007|GU361208|H5N2{EA_nonGsGD}
13	1|A/aquatic_bird/Korea/w198/2007|GU361209|H5N2{EA_nonGsGD}
14	1|A/aquatic_bird/Korea/w209/2007|GU361228|H5N3{EA_nonGsGD}
15	1|A/aquatic_bird/Korea/w218/2007|GU361219|H5N2{EA_nonGsGD}
16	1|A/aquatic_bird/Korea/w231/2007|GU361224|H5N2{EA_nonGsGD}
17	1|A/aquatic_bird/Korea/w347/2008|GU361230|H5N2{EA_nonGsGD}
18	1|A/avian/New_York/Sg-00388/2002|CY036428|H5N2{Am_nonGsGD}
19	1|A/chicken/Ibaraki/9/2005|AB275426|H5N2{Am_nonGsGD}
20	1|A/chicken/Mexico/435/2005|FJ864690|H5N2{Am_nonGsGD}
21	1|A/chicken/Puebla/8623-607/1994|AB558473|H5N2{Am_nonGsGD}
22	1|A/chicken/Texas/298313/2004|AY849793|H5N2{Am_nonGsGD}
23	1|A/cinnamon_teal/California/HKWF1111/2007|CY034173|H5N7{Am_nonGsGD}
24	1|A/duck/Denmark/65047/04|DQ251447|H5N2{EA_nonGsGD}
25	1|A/duck/France/05056a/2005|AM040150|H5N2{EA_nonGsGD}
26	1|A/duck/Hong_Kong/205/1977|AF082038|H5N3{EA_nonGsGD}
27	1|A/duck/Hong_Kong/819/1980|EF597253|H5N3{EA_nonGsGD}
28	2|A/duck/Italy/775/2004|CY024746|H5N3{EA_nonGsGD}
29	1|A/duck/Italy/775/2004|CY024746|H5N3{EA_nonGsGD}
30	1|A/duck/New_York/440410/2006|GU049888|H5N2{Am_nonGsGD}
31	1|A/duck/New_York/469961/2006|GQ117193|H5N2{Am_nonGsGD}
32	1|A/duck/New_York/490722/2007|GQ117249|H5N2{Am_nonGsGD}
33	1|A/duck/Niigata/514/2006|AB558468|H5N3{EA_nonGsGD}
34	1|A/duck/PA/454069/2005|EF607854|H5N1{Am_nonGsGD}
35	1|A/duck/Potsdam/1402-6/1986|CY014642|H5N2{EA_nonGsGD}
