0	2.1.3.1
1	2.1.3.2
2	2.1.3.2a
3	2.1.3.2b
4	2.1.3.3

1	1|A/Chicken/Indonesia/Bangka_Seletan1631-20/2006_{2.1.3.3}
2	1|A/Chicken/Indonesia/Wates1/2005_{2.1.3.1}
3	1|A/Chicken/Papua/TB15/2006_{2.1.3.1}
4	1|A/Chicken/Way_Kanan/BBPVIII/2006_{2.1.3.3}
5	1|A/Indonesia/195H/2005_{2.1.3.2}
6	1|A/Indonesia/7261/2008_{2.1.3.2}
7	1|A/Indonesia/8228/2008_{2.1.3.2}
8	1|A/Indonesia/CDC699/2006_{2.1.3.2}
9	1|A/Indonesia/NIHRD11931/2012_{2.1.3.2b}
10	1|A/chicken/Bali/UT2091/2005_{2.1.3.1}
11	1|A/chicken/Bangli/BBVD-555ab/2007_{2.1.3.2}
12	1|A/chicken/Banten/Srg-Fadh/2008_{2.1.3.2}
13	1|A/chicken/EastKalimantan/UT498/2010_{2.1.3.2}
14	1|A/chicken/Indonesia/CDC25/2005_{2.1.3.3}
15	1|A/chicken/Indonesia/Tanggerang_1/2007_{2.1.3.2}
16	1|A/chicken/Kudus/BBVW-1186-IX/2009_{2.1.3.2a}
17	2|A/chicken/Palu/BBVM-67/2010_{2.1.3.1}
18	1|A/chicken/Palu/BBVM-67/2010_{2.1.3.1}
19	1|A/chicken/Payakumbuh/BPPVRII-236/2009_{2.1.3.3}
20	1|A/chicken/Pessel/BPPVRII/2007_{2.1.3.2}
21	1|A/chicken/South_Kalimantan/UT6029/2006_{2.1.3.3}
22	1|A/chicken/Tanah_Datar/BPPVRII-770/2009_{2.1.3.3}
23	1|A/chicken/Wajo/BBVM/2005_{2.1.3.1}
24	1|A/duck/Jakarta/Slmt306/2006_{2.1.3.3}
25	1|A/swine/East_Java/UT6010/2007_{2.1.3.3}
26	2|EPI442757|A/Indonesia/NIHRD12162/2012{new}{2.1.3.2b}
27	1|EPI442757|A/Indonesia/NIHRD12162/2012{new}{2.1.3.2b}
28	1|EPI492524|A/Indonesia/NIHRD13233/2013{new}{2.1.3.2b}
29	2|EPI533375|A/chicken/South_Sulawesi/157/2011{new}{2.1.3.1}
30	1|EPI533375|A/chicken/South_Sulawesi/157/2011{new}{2.1.3.1}
31	1|EPI533376|A/chicken/South_Sulawesi/156/2011{new}{2.1.3.1}
32	1|EPI533384|A/chicken/East_Java/121/2010{new}{2.1.3.2b}
33	1|EPI533395|A/chicken/Central_Java/52/2009{new}{2.1.3.2b}
34	1|EPI533399|A/chicken/West_Java/127/2009{new}{2.1.3.2b}
35	2|EPI533401|A/chicken/West_Java/97/2010{new}{2.1.3.2a}
36	1|EPI533401|A/chicken/West_Java/97/2010{new}{2.1.3.2a}
37	1|EPI533409|A/chicken/West_Java/084/2010{new}{2.1.3.2a}
38	1|EPI533410|A/chicken/West_Java/034/2009{new}{2.1.3.2a}
39	1|EPI533417|A/chicken/West_Java/125A/2010{new}{2.1.3.2a}
40	1|EPI533428|A/chicken/West_Java/X4/2010{new}{2.1.3.2a}
41	1|EPI533431|A/chicken/West_Java/134/2010{new}{2.1.3.2a}
42	1|EPI533434|A/chicken/West_Java/091/2010{new}{2.1.3.2a}
43	1|EPI533459|A/chicken/North_Sumatra/072/2010{new}{2.1.3.3}
44	1|EPI537677|A/Environment/West_Java/Bksi34/2013{new}{2.1.3.2b}
45	1|EPI547699|A/Indonesia/NIHRD14157/2014{new}{2.1.3.2b}
