0	A_NA_N1
1	A_NA_N2
2	A_NA_N3
3	A_NA_N4
4	A_NA_N5
5	A_NA_N6
6	A_NA_N7
7	A_NA_N8
8	A_NA_N9
9	B_NA

1	1|S13080{A_NA_N2}
2	1|S14726{A_NA_N2}
3	1|S15442{A_NA_N2}
4	1|S155335{B_NA}
5	1|S155726{B_NA}
6	1|S155968{B_NA}
7	1|S15722{A_NA_N2}
8	1|S157647{B_NA}
9	1|S157991{B_NA}
10	1|S158180{B_NA}
11	1|S17485{A_NA_N2}
12	1|S17679{A_NA_N2}
13	1|S19734{A_NA_N3}
14	1|S19790{A_NA_N3}
15	1|S19798{A_NA_N3}
16	1|S19963{A_NA_N3}
17	1|S20041{A_NA_N3}
18	1|S20111{A_NA_N3}
19	1|S20153{A_NA_N4}
20	1|S20171{A_NA_N4}
21	1|S20188{A_NA_N4}
22	1|S20199{A_NA_N4}
23	1|S20200{A_NA_N4}
24	1|S20217{A_NA_N4}
25	1|S20259{A_NA_N5}
26	1|S20280{A_NA_N5}
27	1|S20305{A_NA_N5}
28	1|S20314{A_NA_N5}
29	1|S20338{A_NA_N5}
30	1|S20341{A_NA_N5}
31	1|S20765{A_NA_N6}
32	1|S20830{A_NA_N6}
33	1|S20866{A_NA_N6}
34	1|S21191{A_NA_N6}
35	1|S21237{A_NA_N6}
36	1|S21472{A_NA_N6}
37	1|S21581{A_NA_N7}
38	1|S21587{A_NA_N7}
39	1|S21738{A_NA_N7}
40	1|S21773{A_NA_N7}
41	1|S21792{A_NA_N7}
42	1|S21802{A_NA_N7}
43	1|S21940{A_NA_N8}
44	1|S21951{A_NA_N8}
45	1|S22382{A_NA_N8}
46	1|S22529{A_NA_N8}
47	1|S22691{A_NA_N8}
48	1|S22791{A_NA_N8}
49	1|S23004{A_NA_N9}
50	1|S23006{A_NA_N9}
51	1|S23064{A_NA_N9}
52	1|S23096{A_NA_N9}
53	1|S23115{A_NA_N9}
54	1|S23230{A_NA_N9}
55	1|S2845{A_NA_N1}
56	1|S3436{A_NA_N1}
57	1|S6166{A_NA_N1}
58	1|S6566{A_NA_N1}
59	1|S8236{A_NA_N1}
60	1|S8741{A_NA_N1}
