0	7.1
1	7.2
2	7

1	A/chicken/Hebei/102/2005_{7}
2	A/chicken/Hebei/326/2005_{7}
3	A/chicken/Hebei/A-8/2009_{7.2}
4	A/chicken/Henan/A-7/2006_{7}
5	A/chicken/Jiangsu/18/2008_{7.2}
6	A/chicken/Liaoning/A-1/2007_{7}
7	A/chicken/Shanxi/10/2006_{7.1}
8	A/chicken/Vietnam/NCVD-016/2008_{7.1}
9	A/chicken/Vietnam/NCVD-03/2008_{7.1}
10	A/chicken/Vietnam/NCVD-05/2008_{7.1}
11	A/chicken/Vietnam/NCVD-093/2008_{7.2}
12	A/chicken/Vietnam/NCVD-134/2008_{7.1}
13	A/chicken/Vietnam/NCVD-135/2008_{7.1}
14	A/chicken/Vietnam/NCVD-136/2008_{7.1}
15	A/chicken/Vietnam/NCVD-swab06/2008_{7.1}
16	A/chicken/Vietnam/NCVD-swab15/2008_{7.2}
17	A/chicken/Vietnam/NCVD-swab16/2008_{7.1}
18	A/chicken/Vietnam/NCVD-swab17/2008_{7.2}
19	A/chicken/Vietnam/NCVD-swab20/2008_{7.1}
20	A/chicken/Vietnam/NCVD-swab24/2008_{7.1}
21	A/chicken/Vietnam/NCVD-swab26/2008_{7.1}
22	A/chicken/Vietnam/NCVD-swab276/2008_{7.1}
23	A/chicken/Xinjiang/16/2005_{7}
24	A/chicken/Xinjiang/17/2005_{7}
25	A/chicken/Xinjiang/27/2006_{7}
26	A/chicken/Xinjiang/53/2005_{7}
27	A/chicken/Xinjiang/67/2005_{7}
28	A/chicken/Xinjiang/78/2005_{7}
29	A/domestic_green-winged_teal/Hunan/79/2005_{7}
30	A/duck/Yunnan/5133/2005_{7}
31	A/environment/Hunan/1-12/2007_{7.2}
32	A/environment/Hunan/1-35/2007_{7.2}
33	A/environment/Hunan/2-16/2007_{7.2}
34	A/goose/Yunnan/3315/2005_{7}
35	A/goose/Yunnan/5539/2005_{7}
36	A/tree_sparrow/Henan/2/2004_{7}
