0	A_HA_H1
1	A_HA_H10
2	A_HA_H11
3	A_HA_H12
4	A_HA_H13
5	A_HA_H14
6	A_HA_H15
7	A_HA_H16
8	A_HA_H2
9	A_HA_H3
10	A_HA_H4
11	A_HA_H5
12	A_HA_H6
13	A_HA_H7
14	A_HA_H8
15	A_HA_H9
16	A_MP
17	A_NA_N1
18	A_NA_N2
19	A_NA_N3
20	A_NA_N4
21	A_NA_N5
22	A_NA_N6
23	A_NA_N7
24	A_NA_N8
25	A_NA_N9
26	A_NP
27	A_NS
28	A_PA
29	A_PB1
30	A_PB2
31	B_HA
32	B_MP
33	B_NA
34	B_NP
35	B_NS
36	B_PA
37	B_PB1
38	B_PB2

1	1|S100415{A_PA}
2	1|S102040{A_PA}
3	1|S107692{A_PA}
4	1|S108666{A_PA}
5	1|S110881{A_PA}
6	1|S11197{A_NA_N1}
7	1|S113477{A_PA}
8	1|S113970{A_PA}
9	1|S115423{A_PA}
10	1|S116193{A_PA}
11	1|S116435{A_PB1}
12	1|S117965{A_PB1}
13	1|S118374{A_PB1}
14	1|S120638{A_PB1}
15	1|S122111{A_PB1}
16	1|S123195{A_PB1}
17	1|S12345{A_NA_N2}
18	1|S12400{A_NA_N2}
19	1|S124661{A_PB1}
20	1|S12957{A_NA_N2}
21	1|S130384{A_PB1}
22	1|S130754{A_PB1}
23	1|S135293{A_PB2}
24	1|S138633{A_PB2}
25	1|S141056{A_PB2}
26	1|S14157{A_NA_N2}
27	1|S141774{A_PB2}
28	1|S143577{A_PB2}
29	1|S14650{A_NA_N2}
30	1|S147395{A_PB2}
31	1|S14773{A_NA_N2}
32	1|S148039{A_PB2}
33	1|S148{A_NA_N1}
34	1|S149854{A_PB2}
35	1|S149948{A_PB2}
36	1|S150656{B_HA}
37	1|S151257{B_HA}
38	1|S151957{B_HA}
39	1|S151969{B_HA}
40	1|S152274{B_HA}
41	1|S152935{B_HA}
42	1|S153089{B_HA}
43	1|S153547{B_HA}
44	1|S153801{B_HA}
45	1|S154000{B_MP}
46	1|S154001{B_MP}
47	1|S154172{B_MP}
48	1|S154183{B_MP}
49	1|S154267{B_MP}
50	1|S154331{B_MP}
51	1|S154479{B_MP}
52	1|S154606{B_MP}
53	1|S154653{B_MP}
54	1|S155913{B_NA}
55	1|S156251{B_NA}
56	1|S156279{B_NA}
57	1|S15631{A_NA_N2}
58	1|S157161{B_NA}
59	1|S157594{B_NA}
