0	HK147
1	HK-like
2	PV46B
3	SB261
4	VN222
5	VN340
6	c-HK-MY-DB
7	c-MN-AR-WI

1	EPI_ISL_102522|A/duck/Malaysia/91/1997|H9N2{c-HK-MY-DB}
2	EPI_ISL_10379|A/teal/Primorie/3628/02|H9N2{VN340}
3	EPI_ISL_10380|A/teal/Primorie/3631/02|H9N2{VN340}
4	EPI_ISL_1267|A/Duck/Hong_Kong/Y439/97|H9N2.2{HK-like}
5	EPI_ISL_1267|A/Duck/Hong_Kong/Y439/97|H9N2.3{HK-like}
6	EPI_ISL_1267|A/Duck/Hong_Kong/Y439/97|H9N2{HK-like}
7	EPI_ISL_1271|A/Quail/Hong_Kong/AF157/92|H9N2{c-HK-MY-DB}
8	EPI_ISL_1272|A/Duck/Hong_Kong/168/77|H9N2{HK147}
9	EPI_ISL_1273|A/duck/Hong_Kong/784/1979|H9N2{c-HK-MY-DB}
10	EPI_ISL_1278|A/Quail/Arkansas/29209-1/93|H9N2{c-MN-AR-WI}
11	EPI_ISL_1280|A/Turkey/California/189/66|H9N2{c-MN-AR-WI}
12	EPI_ISL_138|A/Duck/Hong_Kong/448/78|H9N2{c-HK-MY-DB}
13	EPI_ISL_139|A/Duck/Hong_Kong/702/79|H9N2{HK147}
14	EPI_ISL_16173|A/duck/Hokkaido/W299/2006|H9N2{VN340}
15	EPI_ISL_2307|A/Duck/Hong_Kong/289/78|H9N2{HK147}
16	EPI_ISL_2308|A/Duck/Hong_Kong/552/79|H9N2{HK147}
17	EPI_ISL_2309|A/Duck/Hong_Kong/86/76|H9N2{HK147}
18	EPI_ISL_2310|A/Duck/Hong_Kong/610/79|H9N2{HK147}
19	EPI_ISL_2311|A/Duck/Hong_Kong/366/78|H9N2{c-HK-MY-DB}
20	EPI_ISL_2312|A/Duck/Shantou/1588/00|H9N1{VN340}
21	EPI_ISL_23346|A/turkey/TX/10-49-89/1989|H9N2{c-MN-AR-WI}
22	EPI_ISL_24455|A/duck/Hokkaido/HY57/2005|H9N4{VN340}
23	EPI_ISL_244|A/duck/Hokkaido/49/98|H9N2.2{HK-like}
24	EPI_ISL_244|A/duck/Hokkaido/49/98|H9N2.3{HK-like}
25	EPI_ISL_244|A/duck/Hokkaido/49/98|H9N2{HK-like}
26	EPI_ISL_246|A/duck/Hokkaido/26/99|H9N2{VN340}
27	EPI_ISL_2843|A/turkey/Germany/R90/95|H9N2{PV46B}
28	EPI_ISL_2844|A/turkey/Germany/R113/95|H9N2{PV46B}
29	EPI_ISL_2845|A/turkey/Germany/R22/96|H9N2{PV46B}
30	EPI_ISL_30796|A/pink-footed_goose/Netherlands/1/2006|H9N2{PV46B}
31	EPI_ISL_30816|A/sanderling/Delaware/482/2006|H9N2{SB261}
32	EPI_ISL_30817|A/Bewicks_swan/Netherlands/5/2007|H9N2{PV46B}
33	EPI_ISL_3213|A/duck/Hong_Kong/147/77|H9N6{HK147}
34	EPI_ISL_3214|A/quail/Hong_Kong/A28945/88|H9N2{c-HK-MY-DB}
35	EPI_ISL_3217|A/duck/Hong_Kong/644/79|H9N2{c-HK-MY-DB}
36	EPI_ISL_33862|A/shorebird/Delaware/249/2006|H9N2{SB261}
37	EPI_ISL_4065|A/mallard/Alberta/321/88|H9N2{c-MN-AR-WI}
38	EPI_ISL_5801|A/mallard/Alberta/11/1991|H9N2{c-MN-AR-WI}
39	EPI_ISL_63101|A/mallard/Switzerland/WV1080875/2008|H9N2{VN340}
40	EPI_ISL_63104|A/mallard/Switzerland/WV3080036/2008|H9N2{VN340}
41	EPI_ISL_63561|A/mallard/Switzerland/WV1070800/2007|H9N2{VN340}
42	EPI_ISL_63634|A/teal/Switzerland/WV1070694/2007|H9N2{VN340}
43	EPI_ISL_64643|A/Eurasian_wigeon/Netherlands/3/2005|H9N2{PV46B}
44	EPI_ISL_647|A/mallard/Ireland/PV46B/1993|H9N3{PV46B}
45	EPI_ISL_67414|A/ruddy_turnstone/Delaware/114/2003|H9N2{SB261}
